,trajectory,user_index,year,month,day,label
1293,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 68103 68101 68010 64185 55258 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54764 55118 [PAD] [PAD] 56267 55095 [PAD] [PAD] [PAD] [PAD] 54771 54852 54795 [PAD] [PAD] [PAD] [PAD],68,2009,1,16,-1
1294,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 53831 54098 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55460 [PAD] [PAD] [PAD] 56200 54651 [PAD] [PAD] 55308 54686 53436 53704 53701 54284 53706 53576 [PAD] [PAD] [PAD],68,2009,3,20,-1
1295,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54576 53870 [PAD] 55543 54533 57276 65259 65311 60838 55017 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55297 54894 [PAD] 55146 54660 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],68,2009,3,23,-1
1296,53764 53837 53791 53725 53523 53435 53852 53225 53902 53931 53879 54214 54208 53891 54657 54471 53517 53709 53933 41458 38125 49268 [PAD] [PAD] [PAD] [PAD] [PAD] 53883 54807 [PAD] 55584 [PAD] [PAD] [PAD] 55049 54785 55485 [PAD] [PAD] 55375 56967 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],68,2009,3,27,4
1297,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55193 53913 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 56071 [PAD] [PAD] [PAD] [PAD] [PAD] 55442 54687 [PAD] [PAD] [PAD] [PAD] [PAD] 55522 54979 54633 53719 53624 53679 54344 [PAD] [PAD] [PAD] [PAD],68,2009,4,10,-1
1298,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54884 54787 44464 35292 15144 11755 14551 14442 14524 14042 [PAD] [PAD] [PAD] 14696 13158 10292 10054 42697 [PAD] [PAD] [PAD] [PAD] 54143 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],68,2009,4,12,-1
1299,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54616 54986 55648 65368 67410 68107 68165 68164 68320 68279 68273 68286 68283 68270 68269 68272 68264 68174 66941 56422 [PAD] [PAD] [PAD] [PAD] [PAD] 53623 57227 56332 [PAD] [PAD] [PAD] [PAD] [PAD],68,2009,4,18,-1
1300,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 53898 [PAD] [PAD] [PAD] [PAD] [PAD] 55782 53394 54673 53251 56285 65291 [PAD] 65284 62015 54889 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55432 54581 [PAD] [PAD],68,2009,5,19,-1
1301,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54167 54211 54520 54793 [PAD] 55636 54575 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 56531 61602 57857 36037 [PAD] 33308 32351 52613 54634 [PAD] [PAD] [PAD] [PAD] [PAD],68,2009,6,8,-1
1302,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54612 54113 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55293 55465 55795 55560 54595 52770 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54243 49652 35333 15794 42727 [PAD] [PAD] [PAD] [PAD],68,2009,6,9,-1
1303,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54618 54332 55173 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55140 55368 53750 [PAD] [PAD] [PAD] [PAD] [PAD] 54116 54537 47428 17049 6203 4205 2974 [PAD] [PAD] [PAD] 3350 3908 [PAD] [PAD],68,2009,6,19,-1
1304,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54159 46138 8646 12797 21198 [PAD] 19112 27462 32648 [PAD] [PAD] 22290 14782 [PAD] [PAD] [PAD] [PAD] [PAD] 39319 39895 50243 [PAD] 53106 52832 54911 53984 [PAD] [PAD] [PAD],68,2009,6,28,-1
1305,65521 65433 65626 65932 65871 [PAD] [PAD] [PAD] [PAD] 65835 65566 64626 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54644 54267 44251 8071 4136 4849 [PAD] [PAD] [PAD] [PAD] [PAD],68,2009,7,5,-1
1306,[PAD] [PAD] [PAD] 4181 4300 5950 46519 [PAD] [PAD] [PAD] [PAD] 55208 54226 [PAD] [PAD] 53175 54060 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54932 55172 64885 65310 62684 55312 54574 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55300 54445 53826 [PAD],68,2009,7,6,-1
1307,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 53975 [PAD] [PAD] 54591 [PAD] 62558 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54504 54587 48253 39326 9096 14150 13983 13547 10982 11231 9904 11189 6214 56362 54085,68,2009,7,9,-1
1308,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54161 54195 52745 55468 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55329 54149 42647 9851 5948 [PAD] [PAD] [PAD] 6294 6080 12228 43308 [PAD] [PAD],68,2009,7,11,-1
1309,54109 53727 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 52968 54223 54186 [PAD] [PAD] [PAD] [PAD] [PAD] 54258 52750 54192 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 53985 50445 42175 20431 37625 46389 53995 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],68,2009,7,14,-1
1310,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 48123 53602 [PAD] [PAD] 55241 55317 [PAD] [PAD] [PAD] [PAD] [PAD] 53459 46577 11950 [PAD] 10778 [PAD] 8212 11794 [PAD] [PAD] [PAD] 14292 11907 [PAD] [PAD] [PAD] 12053 12845 14078 50815 55527,68,2009,7,22,-1
1311,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 56204 54326 64502 64759 64740 64755 [PAD] 64604 64646 62664 53049 48688 [PAD] [PAD] [PAD] 48645 50459 52431 52453 [PAD] [PAD] [PAD] 53528 54408 [PAD] [PAD] [PAD],68,2009,7,24,-1
1312,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54268 53518 45265 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 39575 44933 54636 53093 [PAD] [PAD] [PAD] [PAD] [PAD] 57833 56406 16286 7023 52560 [PAD] [PAD],68,2009,7,25,-1
1313,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 11777 4466 4462 2945 3672 4113 5417 1865 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 1324 1328 2188 8686 46034 53002 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],68,2009,8,6,-1
1314,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54290 54999 59040 58983 59036 61861 60324 [PAD] 55006 55347 55123 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54463 54209 41209 8082 [PAD] [PAD] [PAD] [PAD],68,2009,8,7,-1
1315,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 8052 [PAD] [PAD] [PAD] [PAD] [PAD] 10299 8202 8163 8260 7960 8162 8151 8077 8196 8114 8028 8255 8138 [PAD] [PAD],68,2009,8,8,-1
1316,[PAD] [PAD] [PAD] [PAD] 13180 4467 4450 2817 3975 3889 22376 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28768 28670 3034 14069 11600 8090 8209 8064 8195 8221 8235 8169 8210 8013 8271 8198 8020 [PAD] [PAD] [PAD] 10642 13424 [PAD] [PAD] [PAD] 13607 52354 54126 [PAD],68,2009,8,15,-1
1317,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 53896 54604 56074 [PAD] [PAD] 60881 59458 55228 [PAD] 56132 53952 [PAD] [PAD] [PAD] [PAD] 53953 54356 45339 5319 2101 867 [PAD] [PAD] [PAD] [PAD] 866 1615 1656 [PAD] [PAD] [PAD],68,2009,8,20,-1
1318,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 56283 53938 55151 60278 60743 60984 55659 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 14455 14329 [PAD] [PAD] 8387 11800 14362 39376 53268 53671 [PAD] [PAD] [PAD] [PAD],68,2009,8,24,-1
1319,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54993 64412 64321 64329 [PAD] [PAD] [PAD] 64318 64340 64654 46786 [PAD] [PAD] [PAD] 12687 13872 49087 53839 [PAD] [PAD],68,2009,8,29,-1
1320,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54705 53849 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 55354 52272 54280 [PAD] [PAD] 56102 54956 55255 64331 [PAD] [PAD] [PAD] 64179 63242 55547 [PAD] [PAD] [PAD] 55097 55390 [PAD] [PAD] [PAD] [PAD],68,2009,9,11,-1
1321,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 54038 54090 53862 54397 53895 [PAD] [PAD] [PAD] [PAD] 53978 59240 64347 [PAD] 64337 63409 62674 [PAD] [PAD] [PAD] [PAD] 62672 61507 64633 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],68,2009,9,13,-1
1322,32834 32708 32409 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 34315 33425 32741 30128 30040 25331 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 16375 [PAD] 28422 [PAD] 28279 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],71,2012,1,7,3
1323,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 31210 31508 28642 10021 9516 [PAD] 8321 10139 11092 12513 [PAD] [PAD] [PAD] [PAD] [PAD] 10668 18891 32278 32995 31778 31432 [PAD],71,2012,4,4,-1
1324,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 10236 22718 27533 37238 39824 39623 39736 39713 39706 39334 32933 32405 32937,71,2012,4,7,-1
1325,32875 32858 32321 32599 21883 36584 36803 33108 30943 30582 32775 33040 33218 32578 32353 32571 33202 28715 28700 33651 47443 47411 47413 47820 [PAD] [PAD] [PAD] 47756 47547 47015 47353 47827 47380 47512 45352 30561 28372 [PAD] [PAD] 31738 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],71,2012,4,8,-1
1326,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 3863 2562 3870 21612 45199 [PAD] [PAD] 36741 36560 31975 32769 29965 32367 32760 32476,71,2012,4,30,3
1327,32503 30291 32930 32731 32697 32919 32874 32878 32490 32643 32337 33007 32638 32970 32363 33102 33534 32457 33187 32586 32468 32818 32753 32542 32300 32368 32471 34107 33815 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],71,2012,5,1,3
1328,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 57727 62720 67405 67956 67690 67611 67504 67495 67524 67658 67508 67515 67465 67458 67456 67462 67461 67467 67464 67939 68005 65254 47936 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],71,2012,5,5,-1
1329,32275 32536 32506 32912 33096 32744 32745 32446 32441 32855 32609 32673 32991 32486 32387 32649 33999 30578 32950 [PAD] 33150 33568 32329 30523 30609 26501 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],71,2012,5,12,3
1330,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 11873 31941 32713 32584 32783 32131 32683 32688 32495 32361 32699 32623 32667 32458 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],75,2011,8,10,3
1331,32608 32145 32414 32605 32665 32610 32443 32916 32856 32802 32881 32653 32492 32698 32552 32816 32505 62019 62039 13248 6909 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],75,2011,8,25,3
1332,[PAD] 13971 [PAD] 32817 32749 32736 32563 32616 32484 [PAD] 32860 32442 32395 32711 32607 32493 32397 32554 32430 32898 32719 32197 29648 11384 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],75,2011,8,29,3
1333,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 11407 33221 [PAD] 32459 32559 32827 32626 32475 32558 32577 32662 32854 32917,75,2011,9,2,3
1334,32676 32539 32521 32635 32407 32655 32761 32604 32485 32243 32472 32880 [PAD] [PAD] [PAD] 32466 32402 32712 32686 32590 31524 31914 [PAD] [PAD] [PAD] [PAD] 32924 32606 32658 32939 32695 32969 32385 32808 33025 31700 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],75,2011,9,3,3
1335,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 33293 52965 50074 50059 50077 50096 50120 50183 50049 50069 50066 52385 49454 [PAD] [PAD],82,2009,3,7,-1
1336,49460 49467 49513 49493 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 49953 33563 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 33627 52652 54096 55139 54564 52471 49375 49639 50955 49474 49295,82,2009,3,11,-1
1337,52786 49885 49255 50098 50280 49881 50343 49974 49445 49768 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 49694 5967 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],82,2009,3,12,7
1338,49504 49464 49630 49572 49552 49470 49666 49514 51560 49230 49914 [PAD] [PAD] [PAD] 49564 49521 50093 49878 7370 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],82,2009,3,24,7
1339,49150 49621 49579 49570 49620 49573 49550 49469 49653 48975 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 50031 48689 34002 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],82,2009,3,28,7
1340,49516 49520 49498 49501 49604 49845 49505 48350 49484 49489 [PAD] 49681 49646 49568 49254 [PAD] 49943 43670 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],82,2009,3,31,7
1341,49647 49608 49522 49644 49632 49629 49575 49144 49438 49726 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 33547 42714 49534 49479 49670,82,2009,4,2,7
1342,49553 49510 49542 49623 49561 49435 49530 48810 50042 [PAD] [PAD] [PAD] 49671 49515 49076 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 15688 11421 49508 49555 50058,82,2009,4,3,7
1343,49174 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 52765 56707 56280 56369 56621 56271 61960 64029 64215 63660 63700 64333 62831 62686 30454 30346 31674 [PAD] [PAD] [PAD] [PAD] 30225 42237 56738 50802 49762 [PAD],82,2009,4,4,-1
1344,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 50444 53056 52573 50929 51313 50105 [PAD] 50186 52500 52867 46644 46648 [PAD] 46694 52452 51329 55143 49535 [PAD] [PAD] [PAD] [PAD],82,2009,4,11,-1
1345,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 51744 51679 49117 49078 49079 48244 47683 [PAD] [PAD] 47785 49004 49013 49024 49005 48983 49016 49821 52614 [PAD] [PAD] [PAD] [PAD] [PAD],82,2009,4,18,-1
1346,49554 49457 49420 49517 49497 49465 49714 49584 49597 49509 49531 49441 49404 49556 49695 49610 49589 49527 49433 49448 49547 49625 49655 49494 49685 49399 46615 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],82,2009,5,16,7
1347,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 25832 26176 54393 56771 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 56790 55493 54037 54921 57204 56810 57080 50881 47638 [PAD] 12645 26219 [PAD] [PAD] 34017 28567 [PAD] [PAD],84,2008,7,22,-1
1348,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 27473 21590 66672 66334 22945 28409 22277 53290 65476 65804 65730 65845 65705 57197 36838 36755 28960 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],84,2008,8,24,-1
1349,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 43667 [PAD] [PAD] [PAD] 43656 43673 32780 17198 4794 4685 4540 4545 3874 3958 4846 12850 32496 31341 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],84,2008,9,13,-1
1350,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 9782 2704 805 445 118 48 2 4 5 7 8 10 13 9 6 3 16 58 270 705 1819 34792 36895 36882 36841 28037 [PAD] [PAD] [PAD] [PAD] [PAD],84,2008,9,14,-1
1351,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36944 44686 54941 [PAD] [PAD] 56147 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 56812 55441 51625 27592 28048 28548 27528 27870 28272 [PAD] [PAD],84,2008,9,18,-1
1352,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28744 30554 42890 41385 [PAD] [PAD] 42530 42785 56796 [PAD] [PAD] [PAD] [PAD] [PAD] 57480 57905 56821 56850 [PAD] 57419 57306 48629 37496 33452 27882 28203 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],84,2008,9,19,-1
1353,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 38226 51733 55056 56278 56946 42382 42028 41589 [PAD] 56816 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 56547 54203 41745 28273 28179 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],84,2008,9,22,-1
1354,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 31921 56741 [PAD] [PAD] [PAD] 57185 56835 54706 [PAD] 55506 57599 56809 [PAD] [PAD] 65432 65784 [PAD] 36250 27624 27907 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],84,2008,10,13,-1
